"454","Моллюск рапана свежий","16.7","1.1","0","76.7"
"455","Молоки рыбные (Кета)","16.3","1.2","0","76"
"456","Молоко пастеризованное 1,5% жирности","2.85","1.5","4.78","44.02"
"457","Молоко пастеризованное 2,5% жирности","2.82","2.5","4.73","52.7"
"458","Молоко пастеризованное 3,2% жирности","2.8","3.2","4.7","58.8"
"459","Молоко пастеризованное 3,5% жирности","2.79","3.5","4.69","61.42"
"460","Молоко сгущенное с сахаром","7.2","8.5","56","329.3"
"461","Молоко сгущеное вареное","7.2","8.5","56","329.3"
"462","Молоко сухое цельное","26","25","37.5","479"
"463","Морковь корейская п/ф","1.22","8.130000000000001","8.890000000000001","113.61"
"464","Морковь маринованная","1.3","0.1","7.2","34.9"
"465","Морковь молодая с/м очищенная","1.3","0.1","7.2","34.9"
"466","Морковь по - корейски","1.18","8.460000000000001","6.55","107.06"
"467","Морковь столовая свежая","1.3","0.1","7.2","34.9"
"468","Мороженое Пломбир","3.2","15","20.8","231"
"469","Мороженое Пломбир крем-брюле","3","15","23","239"
"470","Мороженое сливочное","3.3","10","19.8","182.4"
"471","Морская капуста","0.9","0.2","0","5.4"
"472","Морской коктейль с/м","15.6","1.5","2.9","87.5"
"473","Морской язык филе с/м","17.4","1.5","0","83.09999999999999"
"474","Мука Пшеничная высшего сорта","10.3","1.1","68.90000000000001","326.7"
"475","Мука Ржаная обдирная","8.9","1.7","60.2","291.7"
"476","Мука кукурузная","7.2","1.5","70.2","323.1"
"477","Мука темпурная","10.3","1.1","68.90000000000001","326.7"
"478","Мусс из баклажанов п/ф","2.88","11.82","14.78","177.02"
"479","Мюсли без сахара","10.5","7.8","67.09999999999999","380.6"
"480","Мясной набор","16.2","44.6","0","466.2"
"481","Наггетсы куриные п/ф","21.19","2.83","8.289999999999999","143.39"
"482","Наггется Куриные в панировке","12.8","16.4","13","250.8"
"483","Наполнитель д/картофеля Брынза с укропом","17.9","20.1","0","252.5"
"484","Наполнитель д/картофеля Крабовое мясо","9.25","8.619999999999999","6.03","138.7"
"485","Наполнитель д/картофеля Курица с сыром","27.62","5.86","0.46","165.06"
"486","Наполнитель д/картофеля Мясной с сыром","12.18","33.6","0.27","352.2"
"487","Наполнитель д/картофеля Опята с луком","2.75","0.18","7.47","42.49999999999999"
"488","Наполнитель д/картофеля Сельдь с луком","15.44","7.65","1.17","135.29"
"489","Начинка Мак","7","19","15.77","262.08"
"490","Начинка Наслаждение (№ 3.128)","5.64","14.03","42.83","320.15"
"491","Начинка для полоски","1","1","56.8","240.2"
"492","Начинка для струделя","1.39","9.210000000000001","33.44","222.21"
"493","Начинка овощная для голубцов и перцев","1.86","10.24","11.29","144.76"
"494","Начинка по - Колумбийски (№ 3.129)","8.449999999999999","31.79","25.58","422.23"
"495","Нут","20.1","4.3","46.4","304.7"
"496","Облепиха","0.9","2.5","5","46.1"
"497","Овощная смесь с/м","3.3","0.5","6.6","44.09999999999999"
"498","Овсянная крупа","11","6.1","49.7","297.7"
"499","Овсяные хлопья Геркулес","11","6.2","50.1","300.2"
"500","Огурцы","0.8","0.1","2.6","14.5"
"501","Огурцы квашеные","0.79","0.09","2.44","13.73"
"502","Огурцы малосольные","0.8","0.1","2.6","14.5"
"503","Огурцы соленые","0.8","0.1","1.6","10.5"
"504","Огурчики малосольные с хреном","0.8","0.1","2.6","14.5"
"505","Окорочка куриные копченые","27.8","11.16","0.14","212.2"
"506","Окунь речной","18.5","0.9","0","82.09999999999999"
"507","Оленина 1 категории","19.5","8.5","0","154.5"
"508","Оливки консервированные","1.8","16.3","5.2","174.7"
"509","Оливки фаршированные анчоусом","1.8","16.3","5.2","174.7"
"510","Оливки фаршированные лососем","1.8","16.3","5.2","174.7"
"511","Оливки фаршированные перцем","1.8","16.3","5.2","174.7"
"512","Омар (Лобстер) варено-мороженный","22.1","1.6","0","102.8"
"513","Омлет Классический","8.94","13.53","1.78","164.65"
"514","Омлет японский","11.16","7.75","11.82","161.67"
"515","Орех Арахис ядро","29.2","50.2","10.8","611.8"
"516","Орех Бразильский ядро","14.1","68.2","3.1","682.6"
"517","Орех Грецкий ядро","14.7","68.5","3.3","688.5"
"518","Орех Кедровый ядро","14","68.59999999999999","4","689.4"
"519","Орех Кешью ядро","25.2","53.6","12.6","633.6"
"520","Орех Макадамия ядро соленый","7.9","77.59999999999999","4.8","749.1999999999999"
"521","Орех Миндаль ядро","18.6","57.7","13.6","648.1000000000001"
"522","Орех Пекан ядро","9.199999999999999","70.09999999999999","5.8","690.9"
"523","Орех Фисташки соленые поджаренные","17.9","55.4","8.199999999999999","603"
"524","Орех Фундук ядро","16.1","66.90000000000001","9.9","706.1"
"525","Осетр потрошенный с головой","16.4","10.9","0","163.7"
"526","Осетр филе с кожей без хрящей","16.4","10.9","0","163.7"
"527","Отруби","15.1","3.8","53.8","309.8"
"528","Палтус филе с кожей без костей","18.9","3","0","102.6"
"529","Папайя","0.5","0.1","8.800000000000001","38.1"
"530","Паста Карри","3.92","3.43","14","102.55"
"531","Паста Кимчи","4.5","0.3","18.8","95.90000000000001"
"532","Паста Тахини (из кунжутного семени)","18.5","58.9","0.9","607.7"
"533","Пастернак (корень)","1.4","0","10.5","47.6"
"534","Пастила","0.5","0","80.40000000000001","323.6"
"535","Пекарский порошок","5.2","0","37.8","172"
"536","Пеленгас (кефаль) филе с/м","18.4","1.1","0","83.5"
"537","Пельмени Гедза с креветками (п/ф пром. пр-ва)","14.9","8.48","21.14","220.48"
"538","Пельмени домашние (полуфабрикат) № 663","11.03","6.97","21.42","192.53"
"539","Пельмени п/ф замороженные","11.03","6.97","21.42","192.53"
"540","Пельмени с мясом рыб тресковых пород замороженные","10.14","3.58","22.64","163.34"
"541","Перепелки","18.2","17.3","0.4","230.1"
"542","Перец болгарский (сладкий)","1.3","0","5.3","26.4"
"543","Перец болгарский маринованный","1.3","0","5.3","26.4"
"544","Перец острый свежий","2.9","0.6","0.7","19.8"
"545","Перловая крупа","9.300000000000001","1.1","66.5","313.1"
"546","Персик консервированный","0.3","0","19.9","80.8"
"547","Персики свежие","0.9","0.1","9.5","42.5"
"548","Петрушка (корень)","1.5","0.6","10.5","53.4"
"549","Печень трески","4.2","65.7","1.2","612.9000000000001"
"550","Печенье из пармезана п/ф","55.02","45.14","1.44","632.1"
"551","Печенье сахарное из муки высшего сорта","7.5","11.8","74.40000000000001","433.8"
"552","Пиво светлое","0.3","0","0","1.2"
"553","Пита белая","9.1","1.3","55.1","268.5"
"554","Повидло яблочное","0.4","0","65.3","262.8"
"555","Подлива томатная с луком","3.43","0","16.11","78.16"
"556","Подсолнечник (семена)","20.7","52.9","3.4","572.5"
"557","Полуфабрикаты к пиву Mc Cain (луковые кольца, наггетсы...)","3.8","10","26","209.2"
"558","Помидорчики малосольные","1.1","0.2","3.8","21.4"
"559","Помидоры","1.1","0.2","3.8","21.4"
"560","Помидоры ""Армянчики""","1.1","0.2","3.8","21.4"
"561","Помидоры без кожицы в собственном соку","0.5","0","2.3","11.2"
"562","Помидоры маринованные","1.1","0.2","3.8","21.4"
"563","Помидоры соленые","1.1","0.1","1.6","11.7"
"564","Помидоры черри","1.1","0.2","3.8","21.4"
"565","Помидоры черри маринованные","1.1","0.1","1.6","11.7"
"566","Поросята целые (потрошенные обработанные)","20.6","3","0","109.4"
"567","Посыпка","5.22","21.05","59.65","448.9300000000001"
"568","Премикс Флорентинер (Аналог Бинекса)","1","19","77","483"
"569","Пропитка для торта п/ф","0","0","50.41","201.64"
"570","Простокваша обыкновенная","2.8","3.2","4.1","56.4"
"571","Профитроли с соусом, замороженные","5.5","25.7","24.6","351.7"
"572","Пряники заварные","4.8","2.8","77.7","355.2"
"573","Пшеничная крупа","11.5","3.3","66.5","341.7"
"574","Пюре Boiron Абрикосовое с/м ","0.9","0.1","9","40.5"
"575","Пюре Boiron Кокос с/м ","12.6","61","14.5","657.4"
"576","Пюре Boiron Манго с/м ","0.7","0.2","14.1","60.99999999999999"
"577","Пюре Boiron Маракуйя с/м","2.6","0.4","5.8","37.2"
"578","Пюре Boiron Папайя с/м","0.5","0.1","8.800000000000001","38.1"
"579","Рагу мясное (тушеное рубленное мясо со специями)","14.31","5.92","4.11","126.96"
"580","Разнорыбица (набор для ухи)","19.2","3.5","0","108.3"
"581","Раки средние","16","3.6","0","96.40000000000001"
"582","Ракушки Вонголе с/м","9.1","1.5","0","49.9"
"583","Рассол огуречный","0","0","3","12"
"584","Ревень (черешки)","0.7","0.1","2.5","13.7"
"585","Редис","1.2","0.1","3.8","20.9"
"586","Редька","1.9","0.2","6.5","35.4"
"587","Репа","1.5","0","5.3","27.2"
"588","Рис","7.5","2.6","56.1","277.8"
"589","Рис для суши и роллов п/ф","3.37","1.15","32.04","151.99"
"590","Рис нишики","7.5","2.6","56.1","277.8"
"591","Рис отварной","2.72","0.9399999999999999","20.33","100.66"
"592","Рисовая крупа","7","1","71.40000000000001","322.6"
"593","Роллы из пекинской капусты с морковью","1.75","0.1","5.41","29.54"
"594","Роллы из пекинской капусты со свеклой","1.81","0.1","5.94","31.9"
"595","Ром Баккарди","0","0","0","0"
"596","Ростбиф из телятины с зеленой фасолью","26.31","2.83","0.34","132.07"
"597","Ростбиф из телятины с фисташками","28.88","5.76","0.41","169"
"598","Рулет из сала п/ф","1.44","88.39","0.08","801.59"
"599","Рулет из свинины","23.71","6.62","4.98","174.34"
"600","Рулет из свинины с овощами п/ф","16.14","44.69","0.41","468.41"
"601","Рулет куриный с омлетом","21.87","12.08","0.4","197.8"
"602","Рыбное филе панированное","18.2","4.5","5.3","134.5"
"603","Рыбный бульон Хондаши сухой","4","1","25","125"
"604","Рябина (садовая)","1.4","0.1","8.6","40.9"
"605","Рябина черноплодная","1.5","0.1","10.9","50.5"
"606","Ряженка 6% жирности","3","6","4.1","82.40000000000001"
"607","Савоярди (бисквитные палочки)","6.9","3.8","82","389.8"
"608","Салака копченая","25.4","5.6","0","152"
"609","Салат Айсберг","0.7","0.3","1.9","13.1"
"610","Салат Латук","2.57","0.37","4.8","32.81"
"611","Салат Лолло - Бьянко","2.57","0.37","4.8","32.81"
"612","Салат Лолло - Россо","2.57","0.37","4.8","32.81"
"613","Салат Романо","2.57","0.37","4.8","32.81"
"614","Салат Фризе","2.57","0.37","4.8","32.81"
"615","Салат Чука (готовый, с/м)","2","6","20","142"
"616","Сардельки говяжьи","11.4","18.2","1.5","215.4"
"617","Сардельки свиные","10.1","31.6","1.9","332.4"
"618","Сахар-песок","0","0","99.8","399.2"
"619","Сахар-рафинад","0","0","99.90000000000001","399.6"
"620","Сахарин","0","0","99.90000000000001","399.6"
"621","Сахарная пудра","0","0","99.90000000000001","399.6"
"622","Свекла","1.5","0.1","9.1","43.3"
"623","Свиная лопатка, запеченная со специями","20.31","41.95","0.05","458.99"
"624","Свинина Мякоть","15","27.2","0","304.8"
"625","Свинина вырезка","19.4","7.1","0","141.5"
"626","Свинина корейка","13.7","36.5","0","383.3"
"627","Свинина лопатка (или окорок) на кости","13.7","36.5","0","383.3"
"628","Свинина ножки","23.5","15.6","0","234.4"
"629","Свинина почки","15","3.6","0","92.40000000000001"
"630","Свинина ребра","13.7","36.6","0","384.2"
"631","Свинина рулька (голяшка на кости)","13.7","36.5","0","383.3"
"632","Свинина сыровяленная","8.9","63.3","0","605.3"
"633","Свинина уши","21","14.1","0","210.9"
"634","Сельдерей (зелень)","0","0","2","8"
"635","Сельдерей (корень)","1.3","0.3","6.1","32.3"
"636","Сельдь с/м","17.7","19.5","0","246.3"
"637","Сельдь среднесоленая","17","8.5","0","144.5"
"638","Семга соленая п/ф","20.2","11","0","179.8"
"639","Сибасс (морской волк) тушка","18.2","3.3","0","102.5"
"640","Сироп Monin Ваниль","0","0","63.2","252.8"
"641","Сироп Monin Гренадин","0","0","63.2","252.8"
"642","Сироп Monin Ежевика","0","0","63.2","252.8"
"643","Сироп Monin Кокос","0","0","63.2","252.8"
"644","Сироп Monin Лесной орех","0","0","63.2","252.8"
"645","Сироп Monin Манго","0","0","63.2","252.8"
"646","Сироп Кленовый","0","0","57","228"
"647","Сироп кофейный концентрированный п/ф","0","0","60.88","243.52"
"648","Сироп сахарный для крема  булочки сладкоежки","0","0","59.88","239.52"
"649","Сиропы Monin в ассортименте","0","0","63.2","252.8"
"650","Скумбрия атланстическая х/к обезглавленная","23.4","6.4","0","151.2"
"651","Слива","0.8","0","9.6","41.6"
"652","Сливки взбитые аэрозольные","0.5","25","21","311"
"653","Сливки из коровьего молока 10% жирности","3","10","4","118"
"654","Сливки из коровьего молока 20% жирности","2.8","20","3.7","206"
"655","Сливки из коровьего молока 35% жирности","2.5","35","3","337"
"656","Сливки растительные без сахара","2.6","26","5.1","264.8"
"657","Сливки растительные кондитерские с сахаром","0.7","27","13.5","299.8"
"658","Сливки сухие","23","42.7","26.3","581.5"
"659","Сливочное масло с голубым сыром п/ф","7.13","64.31","0.53","609.4299999999999"
"660","Сливочное масло с зеленью п/ф","0.84","71.01000000000001","1.47","648.33"
"661","Сливочное масло с пармезаном и зеленью п/ф","10.33","44.27","2.05","447.95"
"662","Сливочное масло с сыром для фарширования креветок п/ф","10.15","59.55","0.46","578.39"
"663","Смесь Tempura Batter Mix","5","0.2","80","341.8"
"664","Смесь Деревенская","11.2","2.7","66.2","333.9"
"665","Смесь для карамели Артистико (Изомальт Е 953)","0","0","93","372"
"666","Смесь для кляра Оттоги","7","0","80","348"
"667","Сметана 10% жирности","3","10","2.9","113.6"
"668","Сметана 20% жирности","2.8","20","3.2","204"
"669","Сметана 25% жирности","2.6","25","2.7","246.2"
"670","Сметана 30% жирности","2.4","30","3.1","292"
"671","Сметана 36% жирности","2.4","36","2.6","344"
"672","Сметана 40% жирности","2.4","40","2.6","380"
"673","Смородина красная","0.6","0.2","7.3","33.4"
"674","Смородина черная","1","0.2","7.3","35"
"675","Сода пищевая","0","0","0","0"
"676","Сок Виноградный","0.3","0","13.8","56.40000000000001"
"677","Сок Вишневый","0.7","0","10.2","43.59999999999999"
"678","Сок Гранатовый","0.3","0","14.5","59.2"
"679","Сок Грейпфрутовый","0.3","0","8","33.2"
"680","Сок Лимонный","0.6","0","2.5","12.4"
"681","Сок Мандариновый","0.8","0","9","39.2"
"682","Сок Морковный","1.1","0.1","5.8","28.5"
"683","Сок Персиковый","0.3","0","17","69.2"
"684","Сок Сливовый","0.3","0","16.1","65.60000000000001"
"685","Сок Томатный","1","0","3.5","18"
"686","Сок Черносмородиновый","0.5","0","7.9","33.6"
"687","Сок Яблочный","0.5","0","9.1","38.4"
"688","Сок абрикосовый","0.5","0","13.7","56.8"
"689","Сок ананасовый","0.7","0","12.8","54"
"690","Сок апельсиновый","0.7","0","12.8","54"
"691","Солод","3.7","0","46.3","200"
"692","Соль Морская","0","0","0","0"
"693","Соль поваренная пищевая","0","0","0","0"
"694","Сом","17.2","5.1","0","114.7"
"695","Сосиска Баварская в/с (Девро)","12","30","0","318"
"696","Сосиска Венская в/с (Девро) ""Кнакерс""","12","20","0","228"
"697","Сосиски Молочные","11","23.9","1.6","265.5"
"698","Сосиски говяжьи","10.4","20.1","0.8","225.7"
"699","Соус","3.9","32.24","10.64","348.3200000000001"
"700","Соус 1000 островов","2.23","40.25","8.18","403.89"
"701","Соус Апельсиновый п/ф","4.39","0","82.05","345.76"
"702","Соус Барбекю","1.6","0.1","28.6","121.7"
"703","Соус Барбекю","3.67","0.02","14.35","72.26000000000001"
"704","Соус Белый шоколад","6.18","30.56","45.88","483.28"
"705","Соус Ворчестер","1.4","0.1","15.5","68.5"
"706","Соус Гомодаре (ореховый соус для салата Чука)","5.85","65.95","5.81","640.1900000000001"
"707","Соус Деми - Глясс сухой","6.6","24.1","40.8","406.5"
"708","Соус Карамельный п/ф","2.13","21.29","46.01","384.17"
"709","Соус Клубничный п/ф","1.18","0.59","29.18","126.75"
"710","Соус Клюквенный","0.15","0","35.81","143.84"
"711","Соус Красный","2.99","0.13","17.8","84.33"
"712","Соус Красный основной (№528 по СТН)","1.63","3.06","10.78","77.18000000000001"
"713","Соус Ницца","0.05","43.9","2.53","405.42"
"714","Соус Песто Фисташковый","8.300000000000001","46.36","3.43","464.16"
"715","Соус Песто из кедровых орешков","7.2","48.83","2.5","478.27"
"716","Соус Розовый","2.98","46.75","4.62","451.15"
"717","Соус Розовый с коньяком","2.19","44.71","7.52","441.23"
"718","Соус Рокфор","5.42","52.15","2.5","501.03"
"719","Соус Соевый с зеленью","9.17","0.05","7.54","67.29000000000001"
"720","Соус Спайси","2.12","62.6","4.22","588.76"
"721","Соус Сырный","8.109999999999999","55.59","2.05","540.95"
"722","Соус Терияки","4.82","0","25.16","119.92"
"723","Соус Устричный тайский","0.1","0","3","12.4"
"724","Соус Французский","5.32","54.77","2.69","524.97"
"725","Соус Цезарь","4.99","55.22","2.82","528.22"
"726","Соус Цезарь","5.32","54.77","2.69","524.97"
"727","Соус Цезарь Классик","6.06","69.53","0.38","651.53"
"728","Соус Чен Ли Сан п/ф","4.92","14.69","4.61","170.33"
"729","Соус Шашлычный","1.48","0.18","7.48","37.46"
"730","Соус Шашлычный белый","1.88","26.84","3.06","261.32"
"731","Соус Шоколадный п/ф","4.88","28.74","43.03","450.3"
"732","Соус бальзамический для декорирования","1.14","0","80.38","326.08"
"733","Соус белый чесночный","2.73","53.01","2.7","498.8099999999999"
"734","Соус для пиццы","0.39","7.45","5.3","89.81"
"735","Соус для хинкали п/ф","9.43","0","7.51","67.75999999999999"
"736","Соус земляника п/ф","0.98","0.14","23.72","100.06"
"737","Соус из смородины с вишней (к мясу, рыбе) п/ф","1.51","0.28","22.55","98.76000000000001"
"738","Соус из черной смородины","0.91","0.18","15.71","68.10000000000001"
"739","Соус карамельный","1.36","0","38.77","160.52"
"740","Соус орехово - чесночный","3.76","53.79","2.72","510.03"
"741","Соус сливочный с ароматом трюфеля п/ф","6.89","84.48","7.59","818.24"
"742","Соус сметанный","2.6","25","2.7","246.2"
"743","Соус сметанный с томатом","3.53","27.93","8.289999999999999","298.65"
"744","Соус соевый","10.3","0","8.199999999999999","74"
"745","Соус сырный Чеддер","8.109999999999999","55.59","2.05","540.95"
"746","Соус томатный к рыбе","2.44","5.06","12.71","106.14"
"747","Соус томатный острый","2.5","0","21.8","97.2"
"748","Спаржа","1.9","0.1","3.2","21.3"
"749","Специи Апельсиновый перец Santa Maria","10.2","9.4","28.4","239"
"750","Специи Ароматная смесь чили перцев Santa Maria","10","6.5","35","238.5"
"751","Специи Базилик сушеный","10.2","9.4","28.4","239"
"752","Специи Барбарис","10.2","9.4","28.4","239"
"753","Специи Ванилин","0","0","0","0"
"754","Специи Вегетта (приправа)","8.5","0.6","24.5","137.4"
"755","Специи Гарам Масала (Приправа)","15.6","15.1","45.2","379.1"
"756","Специи Гвоздика","10.2","9.4","28.4","239"
"757","Специи Дашида (мясная приправа)","10.2","9.4","28.4","239"
"758","Специи Зира","10.2","9.4","28.4","239"
"759","Специи Кардамон","10.2","9.4","28.4","239"
"760","Специи Карри (порошок)","9.5","10.8","26.1","239.6"
"761","Специи Копченая Паприка Santa Maria","10.2","9.4","28.4","239"
"762","Специи Кориандр","10.2","9.4","28.4","239"
"763","Специи Корица","3.9","3.2","0","44.4"
"764","Специи Куркума","10.2","9.4","28.4","239"
"765","Специи Лавровый лист","10.2","9.4","28.4","239"
"766","Специи Лесной сбор Santa Maria","13","3","53","291"
"767","Специи Лимонная приправа к рыбе Santa Maria","9","2.5","50","258.5"
"768","Специи Мускатный орех","5.8","36.3","0","349.9"
"769","Специи Мята сушеная","10.2","9.4","28.4","239"
"770","Специи Орегано","10.2","9.4","28.4","239"
"771","Специи Паприка","14.8","13","34.9","315.8"
"772","Специи Паста & Базилико Santa Maria","10.2","9.4","28.4","239"
"773","Специи Перец Кайенский","16","15","56","423"
"774","Специи Перец Розе","10.2","9.4","28.4","239"
"775","Специи Перец белый","10.4","2.1","0","60.5"
"776","Специи Перец душистый","10.2","9.4","28.4","239"
"777","Специи Перец зеленый","10.2","9.4","28.4","239"
"778","Специи Перец черный горошком","10.9","3.3","0","73.3"
"779","Специи Перец черный молотый","10.9","3.3","0","73.3"
"780","Специи Перец чили острый","12.3","16.8","0","200.4"
"781","Специи Приправа Фахита Santa Maria","10.2","9.4","28.4","239"
"782","Специи Приправа по-корейски","0","0","0","0"
"783","Специи Прованские травы","16","5","59","345"
"784","Специи Пять перцев Santa Maria","12","2.5","63","322.5"
"785","Специи Розмарин сушеный","4.9","15.2","46.4","342"
"786","Специи Смесь для гриля Santa Maria","8","3.1","25","159.9"
"787","Специи Смесь для плова","10.2","9.4","28.4","239"
"788","Специи Смесь для шашлыка","10.2","9.4","28.4","239"
"789","Специи Средиземноморские травы","13","7","58","347"
"790","Специи Сумах","10.2","9.4","28.4","239"
"791","Специи Тom Kha Santa Maria","10.2","9.4","28.4","239"
"792","Специи Тикка Массала Santa Maria","10.2","9.4","28.4","239"
"793","Специи Тимьян сушеный","9.1","7.4","45.3","284.2"
"794","Специи Тмин","19","23","40","443"
"795","Специи Укроп сушеный","10.2","9.4","28.4","239"
"796","Специи Усянь Мянь (Смесь)","10.2","9.4","28.4","239"
"797","Специи Фенхель семена","10.2","9.4","28.4","239"
"798","Специи Хмели - сунели","10.2","9.4","28.4","239"
"799","Специи Шалфей сушеный","10.6","12.7","42.7","327.5"
"800","Специи Эстрагон (Тархун) сушеный","10.2","9.4","28.4","239"
"801","Специи Ягоды можжевельника","10.2","9.4","28.4","239"
"802","Специи для засолки","0","0","0","0"
"803","Специи смесь для WOK Santa Maria (Смесь специй к куриным wok-блюдам)","10.2","9.4","28.4","239"
"804","Судак филе с кожей","18.4","1.1","0","83.5"
"805","Судак целый","18.4","1.1","0","83.5"
"806","Суджук","24.8","41.5","0","472.7"
"807","Сухари панировочные","13.2","2.3","58.2","306.3"
"808","Сухарики для салата ""Цезарь""","9.51","9","58.27","352.12"
"809","Сухарики из бородинского хлеба","9.59","7.33","57.39","333.89"
"810","Сухарики собственного производства (для салата)","10.04","3.67","61.17","317.87"
"811","Сухарики типа ""Кириешки""","9.220000000000001","8.460000000000001","56.47","338.9"
"812","Сушки простые","10.9","1.3","68","327.3"
"813","Сыворотка творожная","0.8","0.2","3.5","19"
"814","Сыр Бри","20.3","29.1","0","343.1"
"815","Сыр Буко (Buko)","6.2","26","1.6","265.2"
"816","Сыр Виола плавленный","7.5","31.3","0","311.7"
"817","Сыр Гауда","25.3","30.6","0","376.6"
"818","Сыр Голландский","23.7","30.5","0","369.3"
"819","Сыр Грана Падано","33","28","0","384"
"820","Сыр Джугас","36.2","29.7","0.9","415.7"
"821","Сыр Дор Блю","20","29","0","341"
"822","Сыр Дуо слоеный (с семгой, с орехами)","19","25","0.5","303"
"823","Сыр Камамбер","19","25","0.5","303"
"824","Сыр Карат плавленный","12","26.4","3.1","298"
"825","Сыр Козий Шевре (Твердый)","25.8","24","0","319.2"
"826","Сыр Козий мягкий","6","23","0","231"
"827","Сыр Костромской","25.2","26.3","0","337.5"
"828","Сыр Маасдам","23.7","30.5","0","369.3"
"829","Сыр Маскарпоне","2.8","40","2.6","381.6"
"830","Сыр Моцарелла рассольный","18.6","20.3","0","257.1"
"831","Сыр Моцарелла твердый","26","21.7","1","303.3"
"832","Сыр Мраморный","23","29","0","353"
"833","Сыр Пармезан (Пармеджано Реджано)","36.2","29.7","0.9","415.7"
"834","Сыр Плавленый Колбасный копченый","23","19","0","263"
"835","Сыр Плавленый Российский","22","27","0","331"
"836","Сыр Пошехонский","26","26.5","0","342.5"
"837","Сыр Рассольный Брынза из коровьего молока","17.9","20.1","0","252.5"
"838","Сыр Рассольный Сулугуни","19.5","22","0","276"
"839","Сыр Рассольный Сулугуни (блины)","19.5","22","0","276"
"840","Сыр Рассольный Сулугуни (нити)","19.5","22","0","276"
"841","Сыр Рассольный сулугуни копченый","19.5","22","0","276"
"842","Сыр Рикота","7.6","3.6","13.3","116"
"843","Сыр Рокфор","20","28","0","332"
"844","Сыр Российский","23","29","0","353"
"845","Сыр Тофу","7","3","2","63"
"846","Сыр Фета","15.6","20.2","1.5","250.2"
"847","Сыр Фетаки","10","17","8","225"
"848","Сыр Филадельфия","7.5","31.3","0","311.7"
"849","Сыр Чеддер","23.5","30.5","0","368.5"
"850","Сыр Эдам","26.7","26","0","340.8"
"851","Сыр Эмменталь","28.2","28","0","364.8"
"852","Сырки глазированные","8.5","27.8","32","412.2"
"853","Сырные Крокеты п/ф","20.84","25.08","2.87","320.5599999999999"
"854","Творог жирный","14","18","2.8","229.2"
"855","Творог нежирный","18","0.6","1.8","84.60000000000001"
"856","Творог полужирный","16.7","9","2","155.8"
"857","Телятина 1 категории","19.7","2","0","96.8"
"858","Тесто","8.470000000000001","10.62","60.47","371.34"
"859","Тесто  для чебуреков","7.67","0.82","51.33","243.38"
"860","Тесто  сдобное для сладкоежки","5.77","11.84","53.79","344.8"
"861","Тесто Пельменное № 1074","7.82","1.43","47.33","233.47"
"862","Тесто Темпура из смеси Tempura Butter Mix","2.39","0.1","38.24","163.42"
"863","Тесто Темпура п/ф","5.13","2.62","34.09","180.46"
"864","Тесто Фило","7.3","20.9","48.6","411.7"
"865","Тесто для блинчиков (оболочка)","5.25","2.54","23.03","135.98"
"866","Тесто для блинчиков (оболочка) п/ф для фарширования. (№ 3.6)","5.25","2.54","23.03","135.98"
"867","Тесто для булочек на сухом молоке п/ф","7.35","4.16","43.59","241.2"
"868","Тесто для вареников (№ 671 по СТН)","8.35","1.96","50.48","252.96"
"869","Тесто для жареных пирожков дрожжевое простое (по СТН)","6.44","2.31","45.53","228.67"
"870","Тесто для оладий","6.59","1.99","37.05","192.47"
"871","Тесто для пельменей №1  ","9","2.58","45.01","239.26"
"872","Тесто для пельменей №2","6.99","1.15","46.78","225.43"
"873","Тесто для печеных пирожков сдобное","7.73","7.16","48.78","290.48"
"874","Тесто для пиццы","7.31","7.78","43.89","274.82"
"875","Тесто для пиццы (1)","6.27","7.66","43.06","266.26"
"876","Тесто для пиццы (2)","6.75","3.56","43.64","233.6"
"877","Тесто для полоски","6.39","16.76","47.64","366.96"
"878","Тесто для пончиков","5.31","2.82","40.1","207.02"
"879","Тесто для слойки с мясом","4.86","19.58","32.28","324.78"
"880","Тесто дрожжевое сдобное","6.19","2.22","47.43","234.46"
"881","Тесто дрожжевое слоеное","3.98","32.14","30.02","425.26"
"882","Тесто на клецки п/ф","7.56","22.54","25.97","336.98"
"883","Тесто на струдель","7.21","12.76","48.23","336.6"
"884","Тесто песочное для корзиночки","6.36","25.25","35.95","396.49"
"885","Тесто слоеное","7.3","20.9","48.6","411.7"
"886","Тесто темпура (закладка на 1яйцо)","5.13","2.62","34.09","180.46"
"887","Толстолоб филе с/м","17.2","5.3","0","116.5"
"888","Толстолоб целый","17.2","5.3","0","116.5"
"889","Томат-паста","4.8","0","19","95.2"
"890","Томат-пюре","3.6","0","11.8","61.6"
"891","Томат-пюре Mutti Pizza Sauce Classic","1.3","0.3","6","31.9"
"892","Томатная сальса п/ф","0.98","5.98","3.4","71.34"
"893","Томаты сушеные п/ф","10.45","1.8","37.62","208.48"
"894","Топпинг (сироп) ванильный","2.8","1.3","64.2","279.7"
"895","Топпинг (сироп) карамельный","1.3","0.5","72.40000000000001","299.3"
"896","Топпинг (сироп) клубничный","0","0","65","260"
"897","Топпинг (сироп) кофейный","0.3","2","66.40000000000001","284.8"
"898","Топпинг (сироп) лесные ягоды","0.2","0.1","60.1","242.1"
"899","Топпинг (сироп) персиковый","0","0","65","260"
"900","Топпинг (сироп) шоколадный","3.5","2.1","63.3","286.1"
"901","Торт со взбитыми сливками без фруктов, замороженный","3.8","19.7","47.4","382.1"
"902","Торт со взбитыми сливками с фруктами, замороженный","2.7","13.2","42.2","298.4"
